Ranking;Score;Strategia;Base_name;Descrizione;Hold;Metric_kind;Horizon_days;Entry_kind;Tickers_used;Clusters_used;Tickers_used_N;Clusters_used_N;N;N_filter;Win_rate_%;Avg_ret_%;Median_ret_%;Total_ret_%;Std_%;Sharpe;Min_%;Max_%
19;59.88;Mid cap (1B–10B) Value ≥100k — hold ret_mean_30d_news;Mid cap (1B–10B) Value ≥100k;Mid cap (1B–10B) con acquisti di valore ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_news;mean;30;news;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;4;4;100.0;5.53;3.21;22.11;5.42;1.02;2.13;13.57
36;36.54;Director only (no C-level) — hold ret_high_7d_open;Director only (no C-level);Solo Director, nessun CEO/CFO nello stesso cluster.;ret_high_7d_open;high;7;open;AWR,MDV,NHI,NOVA,OVLY,WU;WU|2024-02-28,AWR|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AWR,MDV,NHI,NOVA,OVLY,WU;WU|2024-02-28,AWR|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;6;6;100.0;5.52;5.36;33.13;3.65;1.51;0.48;11.32
26;50.0;Qty ≥50k shares — hold ret_mean_1d_news;Qty ≥50k shares;Almeno 50k azioni acquistate. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_news;mean;1;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;5.49;5.49;10.98;0.62;8.82;5.05;5.93
27;50.0;Value ≥1M — hold ret_mean_1d_news;Value ≥1M;Valore totale acquisto ≥ 1M $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_news;mean;1;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;5.49;5.49;10.98;0.62;8.82;5.05;5.93
38;34.53;Price < MA50 — hold ret_high_2d_open;Price < MA50;Prezzo entry sotto MA50.;ret_high_2d_open;high;2;open;AMN,AWR,NOVA,OVLY,STGW;AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA,OVLY,STGW;AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NOVA|2024-02-28;5;5;100.0;5.48;3.63;27.42;4.3;1.28;1.3;11.32
6;77.62;CEO only — hold ret_mean_60d_news;CEO only;Solo cluster dove chi compra include CEO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_60d_news;mean;60;news;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;3;3;66.7;5.48;4.46;16.44;10.0;0.55;-3.97;15.95
36;36.54;Director only (no C-level) — hold ret_high_5d_news;Director only (no C-level);Solo Director, nessun CEO/CFO nello stesso cluster.;ret_high_5d_news;high;5;news;AWR,MDV,NHI,NOVA,OVLY,WU;WU|2024-02-28,AWR|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AWR,MDV,NHI,NOVA,OVLY,WU;WU|2024-02-28,AWR|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;6;6;100.0;5.45;5.36;32.73;4.12;1.32;1.26;12.15
37;35.58;Director only + Value ≥100k — hold ret_high_1d_news;Director only + Value ≥100k;Solo Director (no C-level) e valore ≥ 100k $.;ret_high_1d_news;high;1;news;NHI,NOVA,WU;WU|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;NHI,NOVA,WU;WU|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;3;3;100.0;5.44;2.89;16.31;5.87;0.93;1.27;12.15
19;59.88;Mid cap (1B–10B) Value ≥100k — hold ret_high_2d_news;Mid cap (1B–10B) Value ≥100k;Mid cap (1B–10B) con acquisti di valore ≥100k $.;ret_high_2d_news;high;2;news;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;4;4;75.0;5.44;3.51;21.78;6.87;0.79;-0.26;15.02
22;53.36;RSI overbought (>70) — hold ret_high_14d_open;RSI overbought (>70);RSI(14) a entry > 70.;ret_high_14d_open;high;14;open;NHI,WU;WU|2024-02-28,NHI|2024-02-28;NHI,WU;WU|2024-02-28,NHI|2024-02-28;2;2;100.0;5.44;5.45;10.89;2.3;2.37;3.82;7.07
18;61.05;CEO/CFO + Value ≥100k — hold ret_mean_14d_news;CEO/CFO + Value ≥100k;CEO/CFO e valore totale ≥ 100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;5.44;1.32;16.31;7.85;0.69;0.5;14.49
16;61.05;Large cap (≥750M) CEO/CFO — hold ret_mean_14d_news;Large cap (≥750M) CEO/CFO;Solo market cap ≥750M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;5.44;1.32;16.31;7.85;0.69;0.5;14.49
17;61.05;Large cap (≥1B) CEO/CFO — hold ret_mean_14d_news;Large cap (≥1B) CEO/CFO;Solo market cap ≥1B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;5.44;1.32;16.31;7.85;0.69;0.5;14.49
29;48.39;Multiple buys (n≥2) — hold ret_mean_90d_news;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti). (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_news;mean;90;news;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;33.3;5.43;-1.36;16.29;12.43;0.44;-2.13;19.78
30;48.32;Value ≥100k — hold ret_high_1d_news;Value ≥100k;Solo cluster con valore totale acquisto ≥ 100k $.;ret_high_1d_news;high;1;news;AMN,ENPH,NHI,NOVA,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;AMN,ENPH,NHI,NOVA,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;6;6;83.3;5.42;5.78;32.51;5.71;0.95;-2.48;12.15
29;48.39;Multiple buys (n≥2) — hold ret_high_5d_news;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti).;ret_high_5d_news;high;5;news;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;100.0;5.42;4.54;16.26;2.63;2.06;3.34;8.38
19;59.88;Mid cap (1B–10B) Value ≥100k — hold ret_mean_30d_open;Mid cap (1B–10B) Value ≥100k;Mid cap (1B–10B) con acquisti di valore ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;4;4;100.0;5.42;4.2;21.7;4.66;1.16;1.33;11.97
18;61.05;CEO/CFO + Value ≥100k — hold ret_high_1d_news;CEO/CFO + Value ≥100k;CEO/CFO e valore totale ≥ 100k $.;ret_high_1d_news;high;1;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;66.7;5.4;8.66;16.2;6.86;0.79;-2.48;10.02
16;61.05;Large cap (≥750M) CEO/CFO — hold ret_high_1d_news;Large cap (≥750M) CEO/CFO;Solo market cap ≥750M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_1d_news;high;1;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;66.7;5.4;8.66;16.2;6.86;0.79;-2.48;10.02
17;61.05;Large cap (≥1B) CEO/CFO — hold ret_high_1d_news;Large cap (≥1B) CEO/CFO;Solo market cap ≥1B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_1d_news;high;1;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;66.7;5.4;8.66;16.2;6.86;0.79;-2.48;10.02
51;20.1;Position +30% — hold ret_high_3d_open;Position +30%;Almeno un insider ha aumentato la posizione del 30% o più.;ret_high_3d_open;high;3;open;AMN,AWR,NOVA;AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA;AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;3;3;100.0;5.4;3.39;16.2;5.21;1.04;1.49;11.32
22;53.36;RSI overbought (>70) — hold ret_high_10d_news;RSI overbought (>70);RSI(14) a entry > 70.;ret_high_10d_news;high;10;news;NHI,WU;WU|2024-02-28,NHI|2024-02-28;NHI,WU;WU|2024-02-28,NHI|2024-02-28;2;2;100.0;5.4;5.39;10.79;3.63;1.49;2.83;7.96
7;75.17;CEO only + Value ≥100k — hold ret_mean_14d_open;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;50.0;5.4;5.4;10.79;10.6;0.51;-2.1;12.89
8;75.17;Price > MA50 + CEO/CFO — hold ret_mean_14d_open;Price > MA50 + CEO/CFO;Prezzo sopra MA50 e insider CEO/CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;50.0;5.4;5.4;10.79;10.6;0.51;-2.1;12.89
38;34.53;Price < MA50 — hold ret_high_3d_news;Price < MA50;Prezzo entry sotto MA50.;ret_high_3d_news;high;3;news;AMN,AWR,NOVA,OVLY,STGW;AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA,OVLY,STGW;AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NOVA|2024-02-28;5;5;100.0;5.38;4.54;26.92;4.89;1.1;0.59;12.15
39;34.48;Position +20% — hold ret_high_3d_open;Position +20%;Almeno un insider ha aumentato la posizione del 20% o più.;ret_high_3d_open;high;3;open;AMN,AWR,NOVA,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;4;4;100.0;5.36;4.33;21.46;4.26;1.26;1.49;11.32
25;50.35;Large cap (≥3B) CEO/CFO — hold ret_mean_2d_news;Large cap (≥3B) CEO/CFO;Solo market cap ≥3B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_2d_news;mean;2;news;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;100.0;5.35;5.35;5.35;;;5.35;5.35
24;50.35;Large cap (≥5B) CEO/CFO — hold ret_mean_2d_news;Large cap (≥5B) CEO/CFO;Solo market cap ≥5B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_2d_news;mean;2;news;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;100.0;5.35;5.35;5.35;;;5.35;5.35
23;50.35;Large cap (≥10B) CEO/CFO — hold ret_mean_2d_news;Large cap (≥10B) CEO/CFO;Solo market cap ≥10B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_2d_news;mean;2;news;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;100.0;5.35;5.35;5.35;;;5.35;5.35
53;0.0;Qty ≥100k shares — hold ret_mean_2d_news;Qty ≥100k shares;Almeno 100k azioni acquistate. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_2d_news;mean;2;news;NOVA;NOVA|2024-02-28;NOVA;NOVA|2024-02-28;1;1;100.0;5.33;5.33;5.33;;;5.33;5.33
52;0.0;Small cap (≤1B) Value ≥100k — hold ret_mean_2d_news;Small cap (≤1B) Value ≥100k;Small cap con acquisti di valore ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_2d_news;mean;2;news;NOVA;NOVA|2024-02-28;NOVA;NOVA|2024-02-28;1;1;100.0;5.33;5.33;5.33;;;5.33;5.33
19;59.88;Mid cap (1B–10B) Value ≥100k — hold ret_high_2d_open;Mid cap (1B–10B) Value ≥100k;Mid cap (1B–10B) con acquisti di valore ≥100k $.;ret_high_2d_open;high;2;open;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;4;4;100.0;5.32;3.7;21.28;5.68;0.94;0.48;13.41
49;32.78;CFO only — hold ret_mean_30d_open;CFO only;Solo cluster dove chi compra include CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;5.31;5.31;5.31;;;5.31;5.31
48;32.78;CFO + Director (combo) — hold ret_mean_30d_open;CFO + Director (combo);Cluster con almeno CFO e Director. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;5.31;5.31;5.31;;;5.31;5.31
41;32.78;CFO only + Value ≥50k — hold ret_mean_30d_open;CFO only + Value ≥50k;CFO e valore totale ≥ 50k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;5.31;5.31;5.31;;;5.31;5.31
45;32.78;CFO only + Value ≥100k — hold ret_mean_30d_open;CFO only + Value ≥100k;CFO e valore totale ≥ 100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;5.31;5.31;5.31;;;5.31;5.31
47;32.78;CFO only + Position +10% — hold ret_mean_30d_open;CFO only + Position +10%;CFO e aumento posizione ≥10%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;5.31;5.31;5.31;;;5.31;5.31
46;32.78;CFO only + Position +20% — hold ret_mean_30d_open;CFO only + Position +20%;CFO e aumento posizione ≥20%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;5.31;5.31;5.31;;;5.31;5.31
44;32.78;RSI oversold (<30) — hold ret_mean_30d_open;RSI oversold (<30);RSI(14) a entry < 30 (oversold). (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;5.31;5.31;5.31;;;5.31;5.31
43;32.78;RSI oversold + CEO/CFO — hold ret_mean_30d_open;RSI oversold + CEO/CFO;RSI < 30 e insider CEO/CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;5.31;5.31;5.31;;;5.31;5.31
42;32.78;RSI oversold + Value ≥100k — hold ret_mean_30d_open;RSI oversold + Value ≥100k;RSI oversold e acquisti ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;5.31;5.31;5.31;;;5.31;5.31
6;77.62;CEO only — hold ret_mean_2d_news;CEO only;Solo cluster dove chi compra include CEO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_2d_news;mean;2;news;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;3;3;100.0;5.3;5.35;15.91;2.15;2.47;3.13;7.43
25;50.35;Large cap (≥3B) CEO/CFO — hold ret_mean_1d_news;Large cap (≥3B) CEO/CFO;Solo market cap ≥3B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_news;mean;1;news;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;100.0;5.28;5.28;5.28;;;5.28;5.28
24;50.35;Large cap (≥5B) CEO/CFO — hold ret_mean_1d_news;Large cap (≥5B) CEO/CFO;Solo market cap ≥5B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_news;mean;1;news;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;100.0;5.28;5.28;5.28;;;5.28;5.28
23;50.35;Large cap (≥10B) CEO/CFO — hold ret_mean_1d_news;Large cap (≥10B) CEO/CFO;Solo market cap ≥10B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_news;mean;1;news;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;100.0;5.28;5.28;5.28;;;5.28;5.28
40;33.74;Director only + Position +10% — hold ret_high_2d_open;Director only + Position +10%;Solo Director e aumento posizione ≥10%.;ret_high_2d_open;high;2;open;AWR,NOVA,OVLY,WU;WU|2024-02-28,AWR|2024-02-28,OVLY|2024-02-28,NOVA|2024-02-28;AWR,NOVA,OVLY,WU;WU|2024-02-28,AWR|2024-02-28,OVLY|2024-02-28,NOVA|2024-02-28;4;4;100.0;5.28;4.25;21.12;4.29;1.23;1.3;11.32
13;66.39;Mid cap (1B–10B) CEO/CFO — hold ret_mean_5d_news;Mid cap (1B–10B) CEO/CFO;Solo mid cap (market cap tra 1B e 10B) con insider CEO/CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_5d_news;mean;5;news;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;2;2;50.0;5.28;5.28;10.55;10.23;0.52;-1.96;12.51
29;48.39;Multiple buys (n≥2) — hold ret_mean_60d_news;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti). (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_60d_news;mean;60;news;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;66.7;5.28;0.89;15.83;9.29;0.57;-1.01;15.95
33;41.81;Director — hold ret_high_3d_open;Director;Solo Director (può coesistere con altri ruoli).;ret_high_3d_open;high;3;open;AMN,AWR,MDV,NHI,NOVA,OVLY,STGW,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AMN,AWR,MDV,NHI,NOVA,OVLY,STGW,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;8;8;100.0;5.26;4.9;42.07;3.7;1.42;0.48;11.32
36;36.54;Director only (no C-level) — hold ret_high_3d_news;Director only (no C-level);Solo Director, nessun CEO/CFO nello stesso cluster.;ret_high_3d_news;high;3;news;AWR,MDV,NHI,NOVA,OVLY,WU;WU|2024-02-28,AWR|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AWR,MDV,NHI,NOVA,OVLY,WU;WU|2024-02-28,AWR|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;6;6;100.0;5.26;5.34;31.53;4.04;1.3;1.26;12.15
21;53.67;Qty ≥5k shares — hold ret_high_1d_news;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_high_1d_news;high;1;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;83.3;5.24;5.25;31.47;5.61;0.94;-2.48;12.15
20;53.67;Qty ≥10k shares — hold ret_high_1d_news;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_1d_news;high;1;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;83.3;5.24;5.25;31.47;5.61;0.94;-2.48;12.15
35;40.48;Value ≥500k — hold ret_high_1d_news;Value ≥500k;Valore totale acquisto ≥ 500k $.;ret_high_1d_news;high;1;news;AMN,NHI,NOVA,SPHR;AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR;AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;4;4;75.0;5.24;5.64;20.96;6.98;0.75;-2.48;12.15
26;50.0;Qty ≥50k shares — hold ret_mean_2d_open;Qty ≥50k shares;Almeno 50k azioni acquistate. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_2d_open;mean;2;open;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;5.24;5.24;10.48;0.96;5.45;4.56;5.92
27;50.0;Value ≥1M — hold ret_mean_2d_open;Value ≥1M;Valore totale acquisto ≥ 1M $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_2d_open;mean;2;open;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;5.24;5.24;10.48;0.96;5.45;4.56;5.92
21;53.67;Qty ≥5k shares — hold ret_high_1d_open;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_high_1d_open;high;1;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;5.2;5.26;31.22;4.83;1.08;0.25;11.32
20;53.67;Qty ≥10k shares — hold ret_high_1d_open;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_1d_open;high;1;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;5.2;5.26;31.22;4.83;1.08;0.25;11.32
