Ranking;Score;Strategia;Base_name;Descrizione;Hold;Metric_kind;Horizon_days;Entry_kind;Tickers_used;Clusters_used;Tickers_used_N;Clusters_used_N;N;N_filter;Win_rate_%;Avg_ret_%;Median_ret_%;Total_ret_%;Std_%;Sharpe;Min_%;Max_%
16;53.67;Qty ≥5k shares — hold ret_high_30d_news;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_high_30d_news;high;30;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;14.39;13.64;86.32;6.86;2.1;7.13;25.19
17;53.67;Qty ≥10k shares — hold ret_high_30d_open;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_30d_open;high;30;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;14.39;14.83;86.36;7.16;2.01;6.3;23.43
17;53.67;Qty ≥10k shares — hold ret_high_30d_news;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_30d_news;high;30;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;14.39;13.64;86.32;6.86;2.1;7.13;25.19
24;48.39;Multiple buys (n≥2) — hold ret_high_30d_open;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti).;ret_high_30d_open;high;30;open;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;100.0;14.26;18.34;42.78;8.45;1.69;4.54;19.9
14;61.05;CEO/CFO + Value ≥100k — hold ret_high_7d_news;CEO/CFO + Value ≥100k;CEO/CFO e valore totale ≥ 100k $.;ret_high_7d_news;high;7;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;14.24;12.37;42.71;10.15;1.4;5.15;25.19
13;61.05;Large cap (≥750M) CEO/CFO — hold ret_high_7d_news;Large cap (≥750M) CEO/CFO;Solo market cap ≥750M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_7d_news;high;7;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;14.24;12.37;42.71;10.15;1.4;5.15;25.19
12;61.05;Large cap (≥1B) CEO/CFO — hold ret_high_7d_news;Large cap (≥1B) CEO/CFO;Solo market cap ≥1B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_7d_news;high;7;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;14.24;12.37;42.71;10.15;1.4;5.15;25.19
14;61.05;CEO/CFO + Value ≥100k — hold ret_high_10d_news;CEO/CFO + Value ≥100k;CEO/CFO e valore totale ≥ 100k $.;ret_high_10d_news;high;10;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;14.24;12.37;42.71;10.15;1.4;5.15;25.19
13;61.05;Large cap (≥750M) CEO/CFO — hold ret_high_10d_news;Large cap (≥750M) CEO/CFO;Solo market cap ≥750M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_10d_news;high;10;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;14.24;12.37;42.71;10.15;1.4;5.15;25.19
12;61.05;Large cap (≥1B) CEO/CFO — hold ret_high_10d_news;Large cap (≥1B) CEO/CFO;Solo market cap ≥1B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_10d_news;high;10;news;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;14.24;12.37;42.71;10.15;1.4;5.15;25.19
10;66.41;CEO/CFO — hold ret_high_10d_news;CEO/CFO;Solo insider con titolo CEO o CFO.;ret_high_10d_news;high;10;news;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;14.2;13.23;56.81;8.29;1.71;5.15;25.19
7;66.41;Officer/President — hold ret_high_10d_news;Officer/President;Officer / President / C-level.;ret_high_10d_news;high;10;news;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;14.2;13.23;56.81;8.29;1.71;5.15;25.19
9;66.41;Large cap (≥250M) CEO/CFO — hold ret_high_10d_news;Large cap (≥250M) CEO/CFO;Solo market cap ≥250M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_10d_news;high;10;news;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;14.2;13.23;56.81;8.29;1.71;5.15;25.19
8;66.41;Large cap (≥500M) CEO/CFO — hold ret_high_10d_news;Large cap (≥500M) CEO/CFO;Solo market cap ≥500M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_10d_news;high;10;news;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;14.2;13.23;56.81;8.29;1.71;5.15;25.19
3;82.51;CEO + Director (combo) — hold ret_high_10d_news;CEO + Director (combo);Cluster con almeno CEO e Director.;ret_high_10d_news;high;10;news;STGW;STGW|2024-02-28;STGW;STGW|2024-02-28;1;1;100.0;14.1;14.1;14.1;;;14.1;14.1
4;82.51;Small cap (≤1B) CEO/CFO — hold ret_high_10d_news;Small cap (≤1B) CEO/CFO;Solo small cap (market cap ≤1B) con insider CEO/CFO.;ret_high_10d_news;high;10;news;STGW;STGW|2024-02-28;STGW;STGW|2024-02-28;1;1;100.0;14.1;14.1;14.1;;;14.1;14.1
11;66.39;Mid cap (1B–10B) CEO/CFO — hold ret_high_5d_open;Mid cap (1B–10B) CEO/CFO;Solo mid cap (market cap tra 1B e 10B) con insider CEO/CFO.;ret_high_5d_open;high;5;open;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;2;2;100.0;14.06;14.06;28.13;11.09;1.27;6.22;21.91
10;66.41;CEO/CFO — hold ret_high_10d_open;CEO/CFO;Solo insider con titolo CEO o CFO.;ret_high_10d_open;high;10;open;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;14.04;12.32;56.16;6.98;2.01;8.08;23.43
7;66.41;Officer/President — hold ret_high_10d_open;Officer/President;Officer / President / C-level.;ret_high_10d_open;high;10;open;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;14.04;12.32;56.16;6.98;2.01;8.08;23.43
9;66.41;Large cap (≥250M) CEO/CFO — hold ret_high_10d_open;Large cap (≥250M) CEO/CFO;Solo market cap ≥250M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_10d_open;high;10;open;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;14.04;12.32;56.16;6.98;2.01;8.08;23.43
8;66.41;Large cap (≥500M) CEO/CFO — hold ret_high_10d_open;Large cap (≥500M) CEO/CFO;Solo market cap ≥500M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_10d_open;high;10;open;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR,STGW;AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;4;4;100.0;14.04;12.32;56.16;6.98;2.01;8.08;23.43
22;50.0;Qty ≥50k shares — hold ret_high_3d_open;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_3d_open;high;3;open;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;14.0;14.01;28.01;3.8;3.69;11.32;16.69
21;50.0;Value ≥1M — hold ret_high_3d_open;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_3d_open;high;3;open;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;14.0;14.01;28.01;3.8;3.69;11.32;16.69
6;75.17;CEO only + Value ≥100k — hold ret_high_5d_open;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_5d_open;high;5;open;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;13.99;13.99;27.98;11.2;1.25;6.07;21.91
2;100.0;CEO only + Value ≥500k — hold ret_mean_7d_news;CEO only + Value ≥500k;CEO e valore totale ≥ 500k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_7d_news;mean;7;news;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;100.0;13.99;13.99;13.99;;;13.99;13.99
1;100.0;CEO only + Position +10% — hold ret_mean_7d_news;CEO only + Position +10%;CEO e aumento posizione ≥10%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_7d_news;mean;7;news;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;100.0;13.99;13.99;13.99;;;13.99;13.99
25;48.32;Value ≥100k — hold ret_high_60d_open;Value ≥100k;Solo cluster con valore totale acquisto ≥ 100k $.;ret_high_60d_open;high;60;open;AMN,ENPH,NHI,NOVA,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;AMN,ENPH,NHI,NOVA,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;6;6;100.0;13.93;12.63;83.56;6.06;2.3;7.07;23.43
29;41.56;Large cap (≥2B) CEO/CFO — hold ret_high_30d_open;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_30d_open;high;30;open;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;100.0;13.9;13.9;27.8;6.28;2.21;9.46;18.34
29;41.56;Large cap (≥2B) CEO/CFO — hold ret_high_60d_open;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_60d_open;high;60;open;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;100.0;13.9;13.9;27.8;6.28;2.21;9.46;18.34
15;59.88;Mid cap (1B–10B) Value ≥100k — hold ret_high_30d_news;Mid cap (1B–10B) Value ≥100k;Mid cap (1B–10B) con acquisti di valore ≥100k $.;ret_high_30d_news;high;30;news;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;4;4;100.0;13.85;11.54;55.41;8.37;1.66;7.13;25.19
30;40.48;Value ≥500k — hold ret_high_14d_news;Value ≥500k;Valore totale acquisto ≥ 500k $.;ret_high_14d_news;high;14;news;AMN,NHI,NOVA,SPHR;AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR;AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;4;4;100.0;13.8;12.69;55.19;8.5;1.62;4.63;25.19
15;59.88;Mid cap (1B–10B) Value ≥100k — hold ret_high_30d_open;Mid cap (1B–10B) Value ≥100k;Mid cap (1B–10B) con acquisti di valore ≥100k $.;ret_high_30d_open;high;30;open;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;4;4;100.0;13.78;12.71;55.14;8.46;1.63;6.3;23.43
29;41.56;Large cap (≥2B) CEO/CFO — hold ret_high_30d_news;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_30d_news;high;30;news;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;100.0;13.75;13.75;27.5;1.95;7.05;12.37;15.13
29;41.56;Large cap (≥2B) CEO/CFO — hold ret_high_60d_news;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_60d_news;high;60;news;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;100.0;13.75;13.75;27.5;1.95;7.05;12.37;15.13
30;40.48;Value ≥500k — hold ret_high_14d_open;Value ≥500k;Valore totale acquisto ≥ 500k $.;ret_high_14d_open;high;14;open;AMN,NHI,NOVA,SPHR;AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR;AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;4;4;100.0;13.74;13.85;54.95;8.27;1.66;3.82;23.43
14;61.05;CEO/CFO + Value ≥100k — hold ret_high_7d_open;CEO/CFO + Value ≥100k;CEO/CFO e valore totale ≥ 100k $.;ret_high_7d_open;high;7;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;13.66;9.46;40.97;8.49;1.61;8.08;23.43
13;61.05;Large cap (≥750M) CEO/CFO — hold ret_high_7d_open;Large cap (≥750M) CEO/CFO;Solo market cap ≥750M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_7d_open;high;7;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;13.66;9.46;40.97;8.49;1.61;8.08;23.43
12;61.05;Large cap (≥1B) CEO/CFO — hold ret_high_7d_open;Large cap (≥1B) CEO/CFO;Solo market cap ≥1B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_7d_open;high;7;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;13.66;9.46;40.97;8.49;1.61;8.08;23.43
14;61.05;CEO/CFO + Value ≥100k — hold ret_high_10d_open;CEO/CFO + Value ≥100k;CEO/CFO e valore totale ≥ 100k $.;ret_high_10d_open;high;10;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;13.66;9.46;40.97;8.49;1.61;8.08;23.43
13;61.05;Large cap (≥750M) CEO/CFO — hold ret_high_10d_open;Large cap (≥750M) CEO/CFO;Solo market cap ≥750M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_10d_open;high;10;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;13.66;9.46;40.97;8.49;1.61;8.08;23.43
12;61.05;Large cap (≥1B) CEO/CFO — hold ret_high_10d_open;Large cap (≥1B) CEO/CFO;Solo market cap ≥1B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_high_10d_open;high;10;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;100.0;13.66;9.46;40.97;8.49;1.61;8.08;23.43
5;77.62;CEO only — hold ret_high_5d_news;CEO only;Solo cluster dove chi compra include CEO.;ret_high_5d_news;high;5;news;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;ENPH,SPHR,STGW;SPHR|2024-02-28,STGW|2024-02-28,ENPH|2024-02-28;3;3;100.0;13.64;8.89;40.92;8.67;1.57;8.38;23.65
22;50.0;Qty ≥50k shares — hold ret_high_2d_news;Qty ≥50k shares;Almeno 50k azioni acquistate.;ret_high_2d_news;high;2;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;13.58;13.59;27.17;2.03;6.69;12.15;15.02
21;50.0;Value ≥1M — hold ret_high_2d_news;Value ≥1M;Valore totale acquisto ≥ 1M $.;ret_high_2d_news;high;2;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;100.0;13.58;13.59;27.17;2.03;6.69;12.15;15.02
6;75.17;CEO only + Value ≥100k — hold ret_high_3d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_high_3d_news;high;3;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;100.0;13.58;13.58;27.16;6.76;2.01;8.8;18.36
2;100.0;CEO only + Value ≥500k — hold ret_mean_30d_news;CEO only + Value ≥500k;CEO e valore totale ≥ 500k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_news;mean;30;news;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;100.0;13.57;13.57;13.57;;;13.57;13.57
1;100.0;CEO only + Position +10% — hold ret_mean_30d_news;CEO only + Position +10%;CEO e aumento posizione ≥10%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_news;mean;30;news;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;100.0;13.57;13.57;13.57;;;13.57;13.57
11;66.39;Mid cap (1B–10B) CEO/CFO — hold ret_high_5d_news;Mid cap (1B–10B) CEO/CFO;Solo mid cap (market cap tra 1B e 10B) con insider CEO/CFO.;ret_high_5d_news;high;5;news;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;2;2;100.0;13.5;13.49;26.99;14.36;0.94;3.34;23.65
2;100.0;CEO only + Value ≥500k — hold ret_high_2d_open;CEO only + Value ≥500k;CEO e valore totale ≥ 500k $.;ret_high_2d_open;high;2;open;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;100.0;13.41;13.41;13.41;;;13.41;13.41
1;100.0;CEO only + Position +10% — hold ret_high_2d_open;CEO only + Position +10%;CEO e aumento posizione ≥10%.;ret_high_2d_open;high;2;open;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;100.0;13.41;13.41;13.41;;;13.41;13.41
41;20.1;Position +30% — hold ret_high_60d_open;Position +30%;Almeno un insider ha aumentato la posizione del 30% o più.;ret_high_60d_open;high;60;open;AMN,AWR,NOVA;AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA;AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;3;3;100.0;13.41;11.32;40.22;4.29;3.13;10.56;18.34
41;20.1;Position +30% — hold ret_high_90d_open;Position +30%;Almeno un insider ha aumentato la posizione del 30% o più.;ret_high_90d_open;high;90;open;AMN,AWR,NOVA;AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA;AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;3;3;100.0;13.41;11.32;40.22;4.29;3.13;10.56;18.34
16;53.67;Qty ≥5k shares — hold ret_high_14d_open;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_high_14d_open;high;14;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;13.38;13.85;80.29;7.34;1.82;3.82;23.43
16;53.67;Qty ≥5k shares — hold ret_high_14d_news;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_high_14d_news;high;14;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;13.38;12.69;80.29;7.23;1.85;4.63;25.19
17;53.67;Qty ≥10k shares — hold ret_high_14d_open;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_14d_open;high;14;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;13.38;13.85;80.29;7.34;1.82;3.82;23.43
17;53.67;Qty ≥10k shares — hold ret_high_14d_news;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_high_14d_news;high;14;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;100.0;13.38;12.69;80.29;7.23;1.85;4.63;25.19
25;48.32;Value ≥100k — hold ret_high_30d_news;Value ≥100k;Solo cluster con valore totale acquisto ≥ 100k $.;ret_high_30d_news;high;30;news;AMN,ENPH,NHI,NOVA,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;AMN,ENPH,NHI,NOVA,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;6;6;100.0;13.32;12.26;79.93;6.53;2.04;7.13;25.19
37;32.78;CFO only — hold ret_high_14d_news;CFO only;Solo cluster dove chi compra include CFO.;ret_high_14d_news;high;14;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;13.22;13.22;13.22;;;13.22;13.22
35;32.78;CFO + Director (combo) — hold ret_high_14d_news;CFO + Director (combo);Cluster con almeno CFO e Director.;ret_high_14d_news;high;14;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;13.22;13.22;13.22;;;13.22;13.22
38;32.78;CFO only + Value ≥50k — hold ret_high_14d_news;CFO only + Value ≥50k;CFO e valore totale ≥ 50k $.;ret_high_14d_news;high;14;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;13.22;13.22;13.22;;;13.22;13.22
